referrer,views_total,views_unique
Google,234,35
github.com,76,16
youtube.com,61,3
jira.tenkasu.net,30,1
aws.amazon.com,12,2
aws-preview.aka.amazon.com,4,1
linkedin.com,3,1
helpdesk.bravurasolutions.com,2,2
teams.microsoft.com,2,1
wisdom.corp.amazon.com,2,1
