time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-01 00:00:00+00:00,27,14,42,3
2026-08-02 00:00:00+00:00,12,8,56,6
2026-08-03 00:00:00+00:00,6,6,53,12
2026-08-04 00:00:00+00:00,14,9,57,11
2026-08-05 00:00:00+00:00,14,10,55,12
2026-08-06 00:00:00+00:00,12,6,204,10
2026-08-07 00:00:00+00:00,16,10,60,8
2026-08-08 00:00:00+00:00,16,10,38,3
2026-08-09 00:00:00+00:00,5,5,60,6
2026-08-10 00:00:00+00:00,15,13,44,6
2026-08-11 00:00:00+00:00,8,7,40,7
2026-08-12 00:00:00+00:00,7,7,45,5
2026-08-13 00:00:00+00:00,9,7,55,6
2026-08-14 00:00:00+00:00,9,9,53,6
