time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-02 00:00:00+00:00,8,7,33,15
2025-10-03 00:00:00+00:00,8,8,21,10
2025-10-04 00:00:00+00:00,12,11,9,4
2025-10-05 00:00:00+00:00,8,8,33,10
2025-10-06 00:00:00+00:00,5,5,136,18
2025-10-07 00:00:00+00:00,12,12,110,15
2025-10-08 00:00:00+00:00,8,7,39,13
2025-10-09 00:00:00+00:00,7,7,28,10
2025-10-10 00:00:00+00:00,4,4,13,8
2025-10-11 00:00:00+00:00,10,9,31,5
2025-10-12 00:00:00+00:00,7,7,25,4
2025-10-13 00:00:00+00:00,8,7,131,17
2025-10-14 00:00:00+00:00,15,10,39,13
2025-10-15 00:00:00+00:00,9,4,46,13
