referrer,views_total,views_unique
Google,85,24
linkedin.com,67,36
github.com,37,11
youtube.com,33,4
aws.amazon.com,29,12
wiki.gtri.gatech.edu,20,2
euc-word-edit.officeapps.live.com,12,1
com.linkedin.android,7,6
lnkd.in,7,2
confluence.devops.wartsila.com,2,1
