time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-14 00:00:00+00:00,8,3,23,13
2024-10-15 00:00:00+00:00,1,1,70,20
2024-10-16 00:00:00+00:00,3,3,77,17
2024-10-17 00:00:00+00:00,3,2,38,14
2024-10-18 00:00:00+00:00,1,1,57,16
2024-10-19 00:00:00+00:00,5,2,98,7
2024-10-20 00:00:00+00:00,2,2,177,10
2024-10-21 00:00:00+00:00,9,3,99,19
2024-10-22 00:00:00+00:00,1,1,40,11
2024-10-23 00:00:00+00:00,2,2,89,17
2024-10-24 00:00:00+00:00,2,2,46,19
2024-10-25 00:00:00+00:00,2,2,77,14
2024-10-26 00:00:00+00:00,3,2,13,5
2024-10-27 00:00:00+00:00,1,1,26,5
