referrer,views_total,views_unique
Google,49,27
Bing,33,4
github.com,29,11
iret.media,4,3
aws.amazon.com,3,2
vega.github.io,2,1
teams.microsoft.com,1,1
usc-excel.officeapps.live.com,1,1
linkedin.com,1,1
