time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-22 00:00:00+00:00,3,3,18,9
2022-09-23 00:00:00+00:00,7,6,15,6
2022-09-24 00:00:00+00:00,4,4,8,1
2022-09-25 00:00:00+00:00,4,4,3,3
2022-09-26 00:00:00+00:00,3,3,13,8
2022-09-27 00:00:00+00:00,4,4,33,10
2022-09-28 00:00:00+00:00,3,3,50,10
2022-09-29 00:00:00+00:00,4,4,19,10
2022-09-30 00:00:00+00:00,5,4,14,9
2022-10-01 00:00:00+00:00,4,4,4,4
2022-10-02 00:00:00+00:00,4,4,5,5
2022-10-03 00:00:00+00:00,4,4,32,6
2022-10-04 00:00:00+00:00,3,3,48,20
2022-10-05 00:00:00+00:00,2,2,14,9
