time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-11 00:00:00+00:00,4,4,80,25
2024-06-12 00:00:00+00:00,10,7,84,19
2024-06-13 00:00:00+00:00,5,5,71,15
2024-06-14 00:00:00+00:00,4,4,32,17
2024-06-15 00:00:00+00:00,6,5,38,11
2024-06-16 00:00:00+00:00,3,3,276,10
2024-06-17 00:00:00+00:00,4,4,70,21
2024-06-18 00:00:00+00:00,4,4,63,18
2024-06-19 00:00:00+00:00,4,4,81,27
2024-06-20 00:00:00+00:00,4,4,112,24
2024-06-21 00:00:00+00:00,10,5,29,11
2024-06-22 00:00:00+00:00,6,3,23,6
2024-06-23 00:00:00+00:00,3,3,296,8
2024-06-24 00:00:00+00:00,4,4,73,17
