time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-26 00:00:00+00:00,3,3,67,23
2023-09-27 00:00:00+00:00,3,3,156,25
2023-09-28 00:00:00+00:00,3,3,138,38
2023-09-29 00:00:00+00:00,17,5,83,16
2023-09-30 00:00:00+00:00,3,3,19,4
2023-10-01 00:00:00+00:00,3,3,12,4
2023-10-02 00:00:00+00:00,4,4,40,19
2023-10-03 00:00:00+00:00,3,3,80,17
2023-10-04 00:00:00+00:00,14,4,69,18
2023-10-05 00:00:00+00:00,4,4,107,31
2023-10-06 00:00:00+00:00,4,4,108,20
2023-10-07 00:00:00+00:00,4,4,18,7
2023-10-08 00:00:00+00:00,3,3,11,6
2023-10-09 00:00:00+00:00,4,4,53,18
