time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-25 00:00:00+00:00,3,3,139,6
2024-08-26 00:00:00+00:00,3,3,49,15
2024-08-27 00:00:00+00:00,2,2,51,14
2024-08-28 00:00:00+00:00,3,2,64,18
2024-08-29 00:00:00+00:00,3,3,162,17
2024-08-30 00:00:00+00:00,3,3,165,17
2024-08-31 00:00:00+00:00,4,3,8,3
2024-09-01 00:00:00+00:00,3,3,26,7
2024-09-02 00:00:00+00:00,4,4,28,11
2024-09-03 00:00:00+00:00,1,1,117,16
2024-09-04 00:00:00+00:00,3,2,92,18
2024-09-05 00:00:00+00:00,3,3,33,10
2024-09-06 00:00:00+00:00,3,3,114,14
2024-09-07 00:00:00+00:00,2,2,16,7
