referrer,views_total,views_unique
Google,44,24
aws.amazon.com,31,12
github.com,13,8
youtube.com,7,2
confluence.devops.wartsila.com,6,1
Bing,2,1
ukc-excel.officeapps.live.com,2,1
cloudsec.cybr.com,1,1
deepwatch.atlassian.net,1,1
