time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-14 00:00:00+00:00,9,9,44,38
2026-01-15 00:00:00+00:00,10,6,22,19
2026-01-16 00:00:00+00:00,17,8,9,7
2026-01-17 00:00:00+00:00,14,10,9,5
2026-01-18 00:00:00+00:00,13,9,26,8
2026-01-19 00:00:00+00:00,6,6,18,8
2026-01-20 00:00:00+00:00,8,6,27,14
2026-01-21 00:00:00+00:00,34,11,40,21
2026-01-22 00:00:00+00:00,5,5,17,12
2026-01-23 00:00:00+00:00,12,8,16,11
2026-01-24 00:00:00+00:00,22,10,99,16
2026-01-25 00:00:00+00:00,15,9,26,8
2026-01-26 00:00:00+00:00,13,7,36,11
2026-01-27 00:00:00+00:00,19,9,39,12
