time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-21 00:00:00+00:00,6,5,49,19
2025-02-22 00:00:00+00:00,8,5,15,7
2025-02-23 00:00:00+00:00,7,4,31,7
2025-02-24 00:00:00+00:00,15,11,37,19
2025-02-25 00:00:00+00:00,8,6,28,14
2025-02-26 00:00:00+00:00,7,6,15,12
2025-02-27 00:00:00+00:00,8,6,70,20
2025-02-28 00:00:00+00:00,6,4,16,10
2025-03-01 00:00:00+00:00,7,4,12,8
2025-03-02 00:00:00+00:00,11,5,19,4
2025-03-03 00:00:00+00:00,6,4,86,14
2025-03-04 00:00:00+00:00,6,4,33,14
2025-03-05 00:00:00+00:00,3,3,35,16
2025-03-06 00:00:00+00:00,3,3,24,12
