time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-09 00:00:00+00:00,21,10,21,5
2026-07-10 00:00:00+00:00,38,17,23,9
2026-07-11 00:00:00+00:00,25,14,35,8
2026-07-12 00:00:00+00:00,21,11,45,10
2026-07-13 00:00:00+00:00,26,14,35,11
2026-07-14 00:00:00+00:00,29,16,22,6
2026-07-15 00:00:00+00:00,23,14,20,5
2026-07-16 00:00:00+00:00,11,6,28,12
2026-07-17 00:00:00+00:00,16,9,22,4
2026-07-18 00:00:00+00:00,21,10,25,9
2026-07-19 00:00:00+00:00,21,8,29,7
2026-07-20 00:00:00+00:00,17,11,28,9
2026-07-21 00:00:00+00:00,13,12,16,6
2026-07-22 00:00:00+00:00,5,5,25,6
