time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-29 00:00:00+00:00,4,4,3,3
2023-10-30 00:00:00+00:00,6,6,86,16
2023-10-31 00:00:00+00:00,5,5,51,15
2023-11-01 00:00:00+00:00,4,4,60,13
2023-11-02 00:00:00+00:00,5,5,39,13
2023-11-03 00:00:00+00:00,4,4,37,12
2023-11-04 00:00:00+00:00,5,5,5,3
2023-11-05 00:00:00+00:00,6,6,11,5
2023-11-06 00:00:00+00:00,4,4,60,21
2023-11-07 00:00:00+00:00,5,5,98,22
2023-11-08 00:00:00+00:00,4,4,110,21
2023-11-09 00:00:00+00:00,4,4,156,25
2023-11-10 00:00:00+00:00,4,4,94,15
2023-11-11 00:00:00+00:00,4,4,5,3
