time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-09 00:00:00+00:00,31,14,1,1
2026-05-10 00:00:00+00:00,27,10,72,10
2026-05-11 00:00:00+00:00,30,13,14,6
2026-05-12 00:00:00+00:00,27,11,11,6
2026-05-13 00:00:00+00:00,27,12,6,4
2026-05-14 00:00:00+00:00,33,16,10,7
2026-05-15 00:00:00+00:00,5,5,10,8
2026-05-16 00:00:00+00:00,45,17,15,7
2026-05-17 00:00:00+00:00,243,23,31,8
2026-05-18 00:00:00+00:00,23,16,9,5
2026-05-19 00:00:00+00:00,20,11,7,5
2026-05-20 00:00:00+00:00,28,11,42,11
2026-05-21 00:00:00+00:00,12,7,20,6
2026-05-22 00:00:00+00:00,30,18,34,9
