referrer,views_total,views_unique
Google,26,20
github.com,20,13
assess.corp.amazon.com,10,1
linkedin.com,4,1
statics.teams.cdn.office.net,4,1
answers.amazon.com,2,2
pages.awscloud.com,1,1
