time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-13 00:00:00+00:00,5,5,61,19
2023-01-14 00:00:00+00:00,4,4,11,6
2023-01-15 00:00:00+00:00,3,3,11,7
2023-01-16 00:00:00+00:00,9,8,39,15
2023-01-17 00:00:00+00:00,3,3,40,22
2023-01-18 00:00:00+00:00,5,5,94,26
2023-01-19 00:00:00+00:00,9,6,72,29
2023-01-20 00:00:00+00:00,4,4,56,30
2023-01-21 00:00:00+00:00,3,3,13,5
2023-01-22 00:00:00+00:00,3,3,17,9
2023-01-23 00:00:00+00:00,5,5,145,34
2023-01-24 00:00:00+00:00,6,4,49,19
2023-01-25 00:00:00+00:00,6,4,43,23
2023-01-26 00:00:00+00:00,3,3,101,18
