time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-21 00:00:00+00:00,9,3,99,19
2024-10-22 00:00:00+00:00,1,1,40,11
2024-10-23 00:00:00+00:00,2,2,89,17
2024-10-24 00:00:00+00:00,2,2,46,19
2024-10-25 00:00:00+00:00,2,2,77,14
2024-10-26 00:00:00+00:00,3,2,13,5
2024-10-27 00:00:00+00:00,3,2,29,5
2024-10-28 00:00:00+00:00,1,1,39,15
2024-10-29 00:00:00+00:00,2,2,34,14
2024-10-30 00:00:00+00:00,5,3,32,14
2024-10-31 00:00:00+00:00,1,1,42,16
2024-11-01 00:00:00+00:00,4,2,20,12
2024-11-02 00:00:00+00:00,1,1,19,8
2024-11-03 00:00:00+00:00,1,1,36,5
