referrer,views_total,views_unique
Google,74,29
github.com,25,9
answers.amazon.com,21,6
aws.amazon.com,17,11
quip-amazon.com,13,1
linkedin.com,2,2
youtube.com,2,1
pages.awscloud.com,1,1
securityboulevard.com,1,1
