time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-24 00:00:00+00:00,5,5,48,21
2023-02-25 00:00:00+00:00,3,3,11,4
2023-02-26 00:00:00+00:00,4,4,14,9
2023-02-27 00:00:00+00:00,4,4,61,18
2023-02-28 00:00:00+00:00,3,3,47,20
2023-03-01 00:00:00+00:00,4,4,65,30
2023-03-02 00:00:00+00:00,11,8,58,29
2023-03-03 00:00:00+00:00,3,3,34,20
2023-03-04 00:00:00+00:00,3,3,4,2
2023-03-05 00:00:00+00:00,4,4,8,4
2023-03-06 00:00:00+00:00,4,4,52,20
2023-03-07 00:00:00+00:00,4,4,83,27
2023-03-08 00:00:00+00:00,3,3,40,21
2023-03-09 00:00:00+00:00,4,4,61,18
