time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-03 00:00:00+00:00,6,6,54,22
2022-11-04 00:00:00+00:00,4,4,104,17
2022-11-05 00:00:00+00:00,3,3,37,11
2022-11-06 00:00:00+00:00,4,4,5,4
2022-11-07 00:00:00+00:00,5,5,21,14
2022-11-08 00:00:00+00:00,6,6,14,8
2022-11-09 00:00:00+00:00,8,8,26,8
2022-11-10 00:00:00+00:00,7,6,30,13
2022-11-11 00:00:00+00:00,7,6,30,8
2022-11-12 00:00:00+00:00,3,3,1,1
2022-11-13 00:00:00+00:00,3,3,1,1
2022-11-14 00:00:00+00:00,4,4,17,6
2022-11-15 00:00:00+00:00,5,5,8,6
2022-11-16 00:00:00+00:00,3,3,6,5
