referrer,views_total,views_unique
aws.amazon.com,148,25
Google,98,29
github.com,22,13
linkedin.com,6,1
youtube.com,4,1
com.linkedin.android,3,2
teams.microsoft.com,2,1
pages.awscloud.com,1,1
jira.corp.zynga.com,1,1
