referrer,views_total,views_unique
Google,209,44
statics.teams.cdn.office.net,24,5
youtube.com,21,1
github.com,11,9
wisdom.corp.amazon.com,7,3
jira.corp.zynga.com,1,1
aws.amazon.com,1,1
pages.awscloud.com,1,1
