time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-01 00:00:00+00:00,4,4,14,9
2025-02-02 00:00:00+00:00,8,3,52,11
2025-02-03 00:00:00+00:00,7,5,29,15
2025-02-04 00:00:00+00:00,3,3,34,21
2025-02-05 00:00:00+00:00,7,4,36,19
2025-02-06 00:00:00+00:00,6,3,20,9
2025-02-07 00:00:00+00:00,8,5,16,10
2025-02-08 00:00:00+00:00,3,3,15,5
2025-02-09 00:00:00+00:00,7,4,27,6
2025-02-10 00:00:00+00:00,8,6,62,22
2025-02-11 00:00:00+00:00,3,3,13,11
2025-02-12 00:00:00+00:00,3,3,23,14
2025-02-13 00:00:00+00:00,13,8,44,17
2025-02-14 00:00:00+00:00,5,4,18,17
