referrer,views_total,views_unique
Google,89,35
github.com,45,13
statics.teams.cdn.office.net,8,7
pages.awscloud.com,1,1
youtube.com,1,1
Bing,1,1
www-nextplatform-com.cdn.ampproject.org,1,1
x-bees.biz,1,1
linkedin.com,1,1
