time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-23 00:00:00+00:00,4,4,117,25
2025-09-24 00:00:00+00:00,10,6,25,13
2025-09-25 00:00:00+00:00,7,7,16,9
2025-09-26 00:00:00+00:00,3,3,13,7
2025-09-27 00:00:00+00:00,6,6,23,7
2025-09-28 00:00:00+00:00,4,4,125,8
2025-09-29 00:00:00+00:00,9,9,95,16
2025-09-30 00:00:00+00:00,6,6,98,9
2025-10-01 00:00:00+00:00,9,9,29,19
2025-10-02 00:00:00+00:00,8,7,33,15
2025-10-03 00:00:00+00:00,8,8,21,10
2025-10-04 00:00:00+00:00,12,11,9,4
2025-10-05 00:00:00+00:00,8,8,33,10
2025-10-06 00:00:00+00:00,3,3,136,18
