referrer,views_total,views_unique
github.com,16,7
Google,15,13
aws.amazon.com,13,3
aec-word-edit.officeapps.live.com,5,2
DuckDuckGo,3,1
cloudsec.cybr.com,2,1
statics.teams.cdn.office.net,2,1
chatgpt.com,1,1
