time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-26 00:00:00+00:00,8,6,55,19
2024-09-27 00:00:00+00:00,5,3,27,11
2024-09-28 00:00:00+00:00,5,4,16,7
2024-09-29 00:00:00+00:00,6,4,135,6
2024-09-30 00:00:00+00:00,5,5,25,13
2024-10-01 00:00:00+00:00,2,2,29,8
2024-10-02 00:00:00+00:00,1,1,40,18
2024-10-03 00:00:00+00:00,5,3,36,9
2024-10-04 00:00:00+00:00,3,2,21,10
2024-10-05 00:00:00+00:00,1,1,21,7
2024-10-06 00:00:00+00:00,2,2,62,9
2024-10-07 00:00:00+00:00,5,5,38,15
2024-10-08 00:00:00+00:00,2,2,21,12
2024-10-09 00:00:00+00:00,1,1,23,13
