referrer,views_total,views_unique
Google,110,29
github.com,45,16
Bing,14,2
aws.amazon.com,7,5
youtube.com,6,3
statics.teams.cdn.office.net,5,3
jira.pnnl.gov,3,3
answers.amazon.com,3,2
quip-amazon.com,3,2
escala24x7.atlassian.net,1,1
