time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-01 00:00:00+00:00,13,5,21,9
2024-06-02 00:00:00+00:00,5,5,184,13
2024-06-03 00:00:00+00:00,5,5,281,19
2024-06-04 00:00:00+00:00,4,4,106,16
2024-06-05 00:00:00+00:00,9,6,84,14
2024-06-06 00:00:00+00:00,9,6,67,20
2024-06-07 00:00:00+00:00,8,5,47,15
2024-06-08 00:00:00+00:00,4,4,14,5
2024-06-09 00:00:00+00:00,9,6,288,7
2024-06-10 00:00:00+00:00,8,5,99,22
2024-06-11 00:00:00+00:00,4,4,80,25
2024-06-12 00:00:00+00:00,10,7,84,19
2024-06-13 00:00:00+00:00,5,5,71,15
2024-06-14 00:00:00+00:00,4,4,24,14
