referrer,views_total,views_unique
Google,53,27
github.com,26,12
DuckDuckGo,4,1
confluence.devops.wartsila.com,3,1
statics.teams.cdn.office.net,2,2
aws.amazon.com,2,2
claude.ai,2,1
w.amazon.com,1,1
qiita.com,1,1
Bing,1,1
