referrer,views_total,views_unique
linkedin.com,148,67
aws.amazon.com,61,10
github.com,45,13
com.linkedin.android,38,16
Google,31,15
awslabs.github.io,16,1
lnkd.in,9,4
statics.teams.cdn.office.net,4,1
confluence.devops.wartsila.com,2,1
wave.webaim.org,1,1
