referrer,views_total,views_unique
Google,65,33
github.com,42,13
statics.teams.cdn.office.net,8,7
youtube.com,3,3
pages.awscloud.com,1,1
t.co,1,1
Bing,1,1
www-nextplatform-com.cdn.ampproject.org,1,1
x-bees.biz,1,1
linkedin.com,1,1
