time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-15 00:00:00+00:00,2,2,47,10
2024-08-16 00:00:00+00:00,4,4,19,6
2024-08-17 00:00:00+00:00,4,2,17,7
2024-08-18 00:00:00+00:00,4,4,124,4
2024-08-19 00:00:00+00:00,4,4,86,19
2024-08-20 00:00:00+00:00,4,3,85,20
2024-08-21 00:00:00+00:00,1,1,63,15
2024-08-22 00:00:00+00:00,1,1,116,24
2024-08-23 00:00:00+00:00,4,4,70,19
2024-08-24 00:00:00+00:00,3,3,28,10
2024-08-25 00:00:00+00:00,3,3,139,6
2024-08-26 00:00:00+00:00,3,3,49,15
2024-08-27 00:00:00+00:00,2,2,51,14
2024-08-28 00:00:00+00:00,1,1,56,15
