time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-12 00:00:00+00:00,5,5,76,6
2024-05-13 00:00:00+00:00,10,7,110,20
2024-05-14 00:00:00+00:00,4,4,118,23
2024-05-15 00:00:00+00:00,9,6,47,16
2024-05-16 00:00:00+00:00,5,5,45,20
2024-05-17 00:00:00+00:00,10,7,60,17
2024-05-18 00:00:00+00:00,4,4,15,7
2024-05-19 00:00:00+00:00,14,8,48,9
2024-05-20 00:00:00+00:00,6,6,42,18
2024-05-21 00:00:00+00:00,10,6,16,10
2024-05-22 00:00:00+00:00,8,5,60,24
2024-05-23 00:00:00+00:00,9,6,96,33
2024-05-24 00:00:00+00:00,5,5,58,14
2024-05-25 00:00:00+00:00,4,4,148,51
