referrer,views_total,views_unique
Google,26,16
github.com,7,5
Bing,2,1
chatgpt.com,2,1
statics.teams.cdn.office.net,2,1
ukc-excel.officeapps.live.com,2,1
builtatlightspeed.com,1,1
