time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-10 00:00:00+00:00,6,6,20,6
2026-03-11 00:00:00+00:00,24,12,22,12
2026-03-12 00:00:00+00:00,19,9,16,10
2026-03-13 00:00:00+00:00,21,9,10,8
2026-03-14 00:00:00+00:00,7,5,27,3
2026-03-15 00:00:00+00:00,25,11,27,8
2026-03-16 00:00:00+00:00,16,10,15,10
2026-03-17 00:00:00+00:00,11,7,39,14
2026-03-18 00:00:00+00:00,20,8,16,10
2026-03-19 00:00:00+00:00,9,5,10,7
2026-03-20 00:00:00+00:00,15,7,39,11
2026-03-21 00:00:00+00:00,12,6,30,5
2026-03-22 00:00:00+00:00,11,7,149,9
2026-03-23 00:00:00+00:00,12,5,38,11
