time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-15 00:00:00+00:00,10,9,28,20
2025-05-16 00:00:00+00:00,11,8,19,14
2025-05-17 00:00:00+00:00,6,6,26,7
2025-05-18 00:00:00+00:00,12,8,30,9
2025-05-19 00:00:00+00:00,5,5,32,21
2025-05-20 00:00:00+00:00,9,7,42,17
2025-05-21 00:00:00+00:00,5,5,46,21
2025-05-22 00:00:00+00:00,11,5,27,20
2025-05-23 00:00:00+00:00,13,7,25,15
2025-05-24 00:00:00+00:00,18,7,21,7
2025-05-25 00:00:00+00:00,12,6,34,7
2025-05-26 00:00:00+00:00,12,5,32,13
2025-05-27 00:00:00+00:00,11,5,30,15
2025-05-28 00:00:00+00:00,4,3,31,15
