referrer,views_total,views_unique
Google,86,25
youtube.com,33,4
linkedin.com,28,18
aws.amazon.com,28,11
github.com,22,10
wiki.gtri.gatech.edu,20,2
euc-word-edit.officeapps.live.com,12,1
confluence.devops.wartsila.com,2,1
com.linkedin.android,1,1
