referrer,views_total,views_unique
Google,83,24
youtube.com,33,4
aws.amazon.com,27,11
linkedin.com,22,14
github.com,22,10
wiki.gtri.gatech.edu,20,2
euc-word-edit.officeapps.live.com,12,1
com.linkedin.android,1,1
