time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-24 00:00:00+00:00,6,6,12,3
2024-02-25 00:00:00+00:00,6,5,17,7
2024-02-26 00:00:00+00:00,6,6,46,15
2024-02-27 00:00:00+00:00,4,4,39,17
2024-02-28 00:00:00+00:00,4,4,118,24
2024-02-29 00:00:00+00:00,5,5,156,31
2024-03-01 00:00:00+00:00,7,7,43,17
2024-03-02 00:00:00+00:00,5,5,10,6
2024-03-03 00:00:00+00:00,5,5,12,7
2024-03-04 00:00:00+00:00,6,6,69,17
2024-03-05 00:00:00+00:00,5,5,131,22
2024-03-06 00:00:00+00:00,4,4,64,17
2024-03-07 00:00:00+00:00,5,5,112,31
2024-03-08 00:00:00+00:00,2,2,87,21
