time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-21 00:00:00+00:00,12,7,20,6
2026-05-22 00:00:00+00:00,30,18,34,9
2026-05-23 00:00:00+00:00,15,9,16,6
2026-05-24 00:00:00+00:00,31,14,87,10
2026-05-25 00:00:00+00:00,23,12,88,8
2026-05-26 00:00:00+00:00,45,21,28,9
2026-05-27 00:00:00+00:00,46,21,22,11
2026-05-28 00:00:00+00:00,24,15,32,14
2026-05-29 00:00:00+00:00,33,15,29,10
2026-05-30 00:00:00+00:00,21,10,29,9
2026-05-31 00:00:00+00:00,22,12,44,8
2026-06-01 00:00:00+00:00,21,12,54,10
2026-06-02 00:00:00+00:00,17,8,26,11
2026-06-03 00:00:00+00:00,25,12,34,9
