time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-16 00:00:00+00:00,3,3,276,10
2024-06-17 00:00:00+00:00,4,4,70,21
2024-06-18 00:00:00+00:00,4,4,63,18
2024-06-19 00:00:00+00:00,4,4,81,27
2024-06-20 00:00:00+00:00,4,4,112,24
2024-06-21 00:00:00+00:00,10,5,29,11
2024-06-22 00:00:00+00:00,6,3,23,6
2024-06-23 00:00:00+00:00,3,3,296,8
2024-06-24 00:00:00+00:00,4,4,78,19
2024-06-25 00:00:00+00:00,3,3,108,28
2024-06-26 00:00:00+00:00,5,5,70,22
2024-06-27 00:00:00+00:00,7,5,31,17
2024-06-28 00:00:00+00:00,4,3,88,11
2024-06-29 00:00:00+00:00,2,2,25,7
