time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-26 00:00:00+00:00,6,6,124,38
2024-05-27 00:00:00+00:00,5,5,57,15
2024-05-28 00:00:00+00:00,9,5,94,27
2024-05-29 00:00:00+00:00,11,7,73,25
2024-05-30 00:00:00+00:00,8,5,217,8
2024-05-31 00:00:00+00:00,11,7,57,20
2024-06-01 00:00:00+00:00,13,5,21,9
2024-06-02 00:00:00+00:00,5,5,184,13
2024-06-03 00:00:00+00:00,5,5,281,19
2024-06-04 00:00:00+00:00,4,4,106,16
2024-06-05 00:00:00+00:00,9,6,84,14
2024-06-06 00:00:00+00:00,9,6,67,20
2024-06-07 00:00:00+00:00,8,5,47,15
2024-06-08 00:00:00+00:00,3,3,11,5
