referrer,views_total,views_unique
Google,39,13
aws.amazon.com,26,6
github.com,8,8
beyondnow-infonova.atlassian.net,6,1
assess.corp.amazon.com,2,1
search.brave.com,2,1
reinforce.awsevents.com,1,1
youtube.com,1,1
