time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-26 00:00:00+00:00,31,20,44,5
2026-07-27 00:00:00+00:00,29,15,29,4
2026-07-28 00:00:00+00:00,4,4,36,8
2026-07-29 00:00:00+00:00,24,15,67,11
2026-07-30 00:00:00+00:00,22,13,73,9
2026-07-31 00:00:00+00:00,29,16,44,7
2026-08-01 00:00:00+00:00,27,14,42,3
2026-08-02 00:00:00+00:00,12,8,56,6
2026-08-03 00:00:00+00:00,6,6,53,12
2026-08-04 00:00:00+00:00,14,9,57,11
2026-08-05 00:00:00+00:00,14,10,55,12
2026-08-06 00:00:00+00:00,12,6,204,10
2026-08-07 00:00:00+00:00,16,10,60,8
2026-08-08 00:00:00+00:00,16,10,38,3
