referrer,views_total,views_unique
Google,36,22
github.com,18,13
StartPage,3,1
gateway.zscalertwo.net,2,1
tomoloyalty.atlassian.net,1,1
confluence.dxc.com,1,1
pages.awscloud.com,1,1
DuckDuckGo,1,1
jira-sig.internal.synopsys.com,1,1
