time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-06 00:00:00+00:00,5,4,180,32
2023-06-07 00:00:00+00:00,6,5,161,35
2023-06-08 00:00:00+00:00,6,6,45,19
2023-06-09 00:00:00+00:00,8,7,118,22
2023-06-10 00:00:00+00:00,8,6,14,3
2023-06-11 00:00:00+00:00,18,7,6,5
2023-06-12 00:00:00+00:00,48,10,193,36
2023-06-13 00:00:00+00:00,9,8,78,27
2023-06-14 00:00:00+00:00,12,11,126,38
2023-06-15 00:00:00+00:00,6,5,63,19
2023-06-16 00:00:00+00:00,7,6,52,27
2023-06-17 00:00:00+00:00,8,7,29,4
2023-06-18 00:00:00+00:00,6,5,2,2
2023-06-19 00:00:00+00:00,11,5,60,12
