referrer,views_total,views_unique
Google,251,40
github.com,74,13
jira.tenkasu.net,30,1
youtube.com,19,2
aws.amazon.com,12,2
statics.teams.cdn.office.net,8,3
aws-preview.aka.amazon.com,4,1
linkedin.com,3,1
answers.amazon.com,2,2
helpdesk.bravurasolutions.com,2,2
