referrer,views_total,views_unique
Google,35,23
github.com,17,12
StartPage,3,1
gateway.zscalertwo.net,2,1
DuckDuckGo,1,1
jira-sig.internal.synopsys.com,1,1
tomoloyalty.atlassian.net,1,1
confluence.dxc.com,1,1
bitbucket.astrazeneca.com,1,1
wellarchitectedlabs.com,1,1
