time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-24 00:00:00+00:00,10,4,48,18
2025-07-25 00:00:00+00:00,14,6,122,13
2025-07-26 00:00:00+00:00,14,8,49,8
2025-07-27 00:00:00+00:00,16,10,64,10
2025-07-28 00:00:00+00:00,14,8,181,10
2025-07-29 00:00:00+00:00,10,4,285,21
2025-07-30 00:00:00+00:00,12,6,23,13
2025-07-31 00:00:00+00:00,13,7,19,8
2025-08-01 00:00:00+00:00,13,7,132,15
2025-08-02 00:00:00+00:00,11,5,59,11
2025-08-03 00:00:00+00:00,12,6,143,11
2025-08-04 00:00:00+00:00,12,6,168,16
2025-08-05 00:00:00+00:00,12,6,65,18
2025-08-06 00:00:00+00:00,2,2,53,21
