referrer,views_total,views_unique
Google,47,27
linkedin.com,31,20
github.com,19,10
com.linkedin.android,10,8
statics.teams.cdn.office.net,5,4
quip-amazon.com,2,2
DuckDuckGo,2,1
t.co,1,1
sage.amazon.com,1,1
