referrer,views_total,views_unique
Google,93,27
github.com,32,18
quip-amazon.com,9,7
escala24x7.atlassian.net,9,1
statics.teams.cdn.office.net,2,2
youtube.com,2,1
answers.amazon.com,1,1
cisco-eti.atlassian.net,1,1
teams.microsoft.com,1,1
