referrer,views_total,views_unique
Google,62,22
github.com,36,9
devsday.ru,23,1
statics.teams.cdn.office.net,22,1
aws.amazon.com,14,11
wisdom.corp.amazon.com,6,2
answers.amazon.com,6,1
Bing,3,3
maturitymodel.security.aws.dev,1,1
