time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-15 00:00:00+00:00,12,6,70.0,15.0
2022-12-16 00:00:00+00:00,3,3,19.0,10.0
2022-12-17 00:00:00+00:00,3,3,,
2022-12-18 00:00:00+00:00,3,3,3.0,3.0
2022-12-19 00:00:00+00:00,5,5,18.0,10.0
2022-12-20 00:00:00+00:00,6,6,2.0,1.0
2022-12-21 00:00:00+00:00,3,3,34.0,8.0
2022-12-22 00:00:00+00:00,4,4,12.0,7.0
2022-12-23 00:00:00+00:00,4,4,38.0,24.0
2022-12-24 00:00:00+00:00,4,4,15.0,8.0
2022-12-25 00:00:00+00:00,4,4,14.0,2.0
2022-12-26 00:00:00+00:00,3,3,16.0,7.0
2022-12-27 00:00:00+00:00,3,3,11.0,6.0
2022-12-28 00:00:00+00:00,2,2,18.0,9.0
