time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-01 00:00:00+00:00,5,4,50,15
2023-09-02 00:00:00+00:00,5,4,3,3
2023-09-03 00:00:00+00:00,5,4,20,5
2023-09-04 00:00:00+00:00,7,6,38,8
2023-09-05 00:00:00+00:00,5,4,56,13
2023-09-06 00:00:00+00:00,5,4,108,22
2023-09-07 00:00:00+00:00,6,5,90,24
2023-09-08 00:00:00+00:00,6,5,47,17
2023-09-09 00:00:00+00:00,6,5,13,3
2023-09-10 00:00:00+00:00,5,4,6,5
2023-09-11 00:00:00+00:00,8,7,137,27
2023-09-12 00:00:00+00:00,7,6,342,66
2023-09-13 00:00:00+00:00,12,8,284,48
2023-09-14 00:00:00+00:00,4,4,221,45
