referrer,views_total,views_unique
Google,51,25
github.com,17,12
gateway.zscalertwo.net,2,1
StartPage,2,1
DuckDuckGo,1,1
pages.awscloud.com,1,1
Bing,1,1
tomoloyalty.atlassian.net,1,1
