referrer,views_total,views_unique
Google,85,50
github.com,36,12
statics.teams.cdn.office.net,8,7
Bing,8,1
t.co,5,5
quip-amazon.com,5,1
DuckDuckGo,3,2
pages.awscloud.com,2,2
mail.google.com,1,1
com.google.android.gm,1,1
