url_path,views_total,views_unique
/awslabs/aws-security-analytics-bootstrap,149,66
/awslabs/aws-security-analytics-bootstrap/blob/main/AWSSecurityAnalyticsBootstrap/cfn/Athena_infra_setup.yml,48,16
/awslabs/aws-security-analytics-bootstrap/issues,44,4
/awslabs/aws-security-analytics-bootstrap/pulls,39,3
/awslabs/aws-security-analytics-bootstrap/blob/main/AWSSecurityAnalyticsBootstrap/sql/dml/analytics/cloudtrail/cloudtrail_demo_queries.sql,34,15
/awslabs/aws-security-analytics-bootstrap/tree/main/AWSSecurityAnalyticsBootstrap/amazon_security_lake_queries,21,17
/awslabs/aws-security-analytics-bootstrap/blob/main/AWSSecurityAnalyticsBootstrap/docs/aws_security_analytics_bootstrap_deployment_guide.md,21,6
/awslabs/aws-security-analytics-bootstrap/blob/main/AWSSecurityAnalyticsBootstrap/amazon_security_lake_queries/ocsf/amazon_security_lake_queries_all.md,19,12
/awslabs/aws-security-analytics-bootstrap/blob/main/README.md,19,6
/awslabs/aws-security-analytics-bootstrap/forks,19,3
