time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-29 00:00:00+00:00,2,2,32,12
2022-06-30 00:00:00+00:00,3,2,10,7
2022-07-01 00:00:00+00:00,1,1,8,6
2022-07-02 00:00:00+00:00,1,1,1,1
2022-07-03 00:00:00+00:00,1,1,7,2
2022-07-04 00:00:00+00:00,1,1,4,3
2022-07-05 00:00:00+00:00,12,9,56,7
2022-07-06 00:00:00+00:00,4,4,7,3
2022-07-07 00:00:00+00:00,6,6,53,11
2022-07-08 00:00:00+00:00,8,6,61,15
2022-07-09 00:00:00+00:00,4,4,10,4
2022-07-10 00:00:00+00:00,4,4,11,8
2022-07-11 00:00:00+00:00,4,4,29,7
2022-07-12 00:00:00+00:00,2,2,34,16
