time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-26 00:00:00+00:00,5,4,47,27
2023-04-27 00:00:00+00:00,5,4,43,17
2023-04-28 00:00:00+00:00,5,4,18,16
2023-04-29 00:00:00+00:00,5,4,13,8
2023-04-30 00:00:00+00:00,6,5,14,4
2023-05-01 00:00:00+00:00,6,5,20,16
2023-05-02 00:00:00+00:00,7,5,33,16
2023-05-03 00:00:00+00:00,6,5,63,21
2023-05-04 00:00:00+00:00,5,4,128,25
2023-05-05 00:00:00+00:00,9,7,13,9
2023-05-06 00:00:00+00:00,6,5,2,2
2023-05-07 00:00:00+00:00,5,4,5,4
2023-05-08 00:00:00+00:00,7,6,34,17
2023-05-09 00:00:00+00:00,2,2,94,22
